id,recipe,link,imgLink,subCatId
R02698,Amish Macaroni Salad,https://www.allrecipes.com/recipe/74915/amish-macaroni-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F410845.jpg,SC085
R02699,Chef John's Classic Macaroni Salad,https://www.allrecipes.com/recipe/244305/chef-johns-classic-macaroni-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2343032.jpg,SC085
R02700,Chicken Club Pasta Salad,https://www.allrecipes.com/recipe/236198/chicken-club-pasta-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1113624.jpg,SC085
R02701,Magnificent Macaroni Salad,https://www.allrecipes.com/recipe/221132/magnificent-macaroni-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2021%2F07%2F16%2F1132910-magnificent-macaroni-salad-photo-by-reneepaj-color-corrected.jpg,SC085
R02702,Pasta Salad with Homemade Dressing,https://www.allrecipes.com/recipe/73963/pasta-salad-with-homemade-dressing/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F04%2F12%2F73963_PastaSaladWithHomemadeDressingRecipe_12759.jpg,SC085
R02703,Mom's Best Macaroni Salad,https://www.allrecipes.com/recipe/65052/moms-best-macaroni-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F714651.jpg,SC085
R02704,Cold Southwestern Bow Tie Pasta,https://www.allrecipes.com/recipe/231103/cold-southwestern-bow-tie-pasta/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3737852.jpg,SC085
R02705,Amelia's Tuna Macaroni Salad,https://www.allrecipes.com/recipe/70208/amelias-tuna-macaroni-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3591151.jpg,SC085
R02706,Quick Italian Pasta Salad,https://www.allrecipes.com/recipe/222750/quick-italian-pasta-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2272781.jpg,SC085
R02707,Easy Asian Pasta Salad,https://www.allrecipes.com/recipe/231269/easy-asian-pasta-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F970837.jpg,SC085
R02708,Shrimp Pasta Salad With a Creamy Lemon Dressing,https://www.allrecipes.com/recipe/237178/shrimp-pasta-salad-with-a-creamy-lemon-dressing/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3831901.jpg,SC085
R02709,Cheese Tortellini Salad,https://www.allrecipes.com/recipe/238516/cheese-tortellini-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1548868.jpg,SC085
R02710,Greek Pasta Salad,https://www.allrecipes.com/recipe/176650/greek-pasta-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1016228.jpg,SC085
R02711,Mexican Fiesta Pasta Salad,https://www.allrecipes.com/recipe/214796/mexican-fiesta-pasta-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5394238.jpg,SC085
R02712,Simple Pasta Salad,https://www.allrecipes.com/recipe/86353/simple-pasta-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F408109.jpg,SC085
R02713,Amish Macaroni Salad,https://www.allrecipes.com/recipe/74915/amish-macaroni-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F410845.jpg,SC085
R02714,American-Italian Pasta Salad,https://www.allrecipes.com/recipe/14318/american-italian-pasta-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F664489.jpg,SC085
R02715,Frog Eye Salad,https://www.allrecipes.com/recipe/14439/frog-eye-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F194018.jpg,SC085
R02716,Mexicali Pasta Salad,https://www.allrecipes.com/recipe/223166/mexicali-pasta-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F882695.jpg,SC085
R02717,The Perfect Picnic Pasta Salad,https://www.allrecipes.com/recipe/284614/the-perfect-picnic-pasta-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9233661.jpg,SC085
R02718,Avocado Cucumber Pasta Salad,https://www.allrecipes.com/recipe/257027/avocado-cucumber-pasta-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4473090.jpg,SC085
R02719,Mediterranean Orzo Salad,https://www.allrecipes.com/recipe/280504/mediterranean-orzo-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8190439.jpg,SC085
R02720,Old Fashioned Potato Salad,https://www.allrecipes.com/recipe/16729/old-fashioned-potato-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F03%2F22%2F16729-old-fashioned-potato-salad-mfs-124.jpg,SC086
R02721,Authentic German Potato Salad,https://www.allrecipes.com/recipe/83097/authentic-german-potato-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F586962.jpg,SC086
R02722,Southern Potato Salad,https://www.allrecipes.com/recipe/16727/southern-potato-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F884271.jpg,SC086
R02723,Restaurant-Style Potato Salad,https://www.allrecipes.com/recipe/14350/restaurant-style-potato-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4512106.jpg,SC086
R02724,World's Best Potato Salad,https://www.allrecipes.com/recipe/86662/worlds-best-potato-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F885299.jpg,SC086
R02725,Red Potato Salad,https://www.allrecipes.com/recipe/87373/red-potato-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F646037.jpg,SC086
R02726,Light and Easy Greek Potato Salad,https://www.allrecipes.com/recipe/223380/light-and-easy-greek-potato-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F858860.jpg,SC086
R02727,Picnic Potato Salad with No Mayonnaise,https://www.allrecipes.com/recipe/222279/picnic-potato-salad-with-no-mayonnaise/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F839675.jpg,SC086
R02728,American Potato Salad,https://www.allrecipes.com/recipe/39964/american-potato-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4531318.jpg,SC086
R02729,Caesar Potato Salad,https://www.allrecipes.com/recipe/237349/caesar-potato-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1123424.jpg,SC086
R02730,Southern Potato Salad,https://www.allrecipes.com/recipe/16727/southern-potato-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F884271.jpg,SC086
R02731,Authentic Russian Salad 'Olivye',https://www.allrecipes.com/recipe/234949/authentic-russian-salad-olivye/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4562202.jpg,SC086
R02732,Classic American-Style Potato Salad,https://www.allrecipes.com/recipe/76992/classic-american-style-potato-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F554062.jpg,SC086
R02733,Hot German Potato Salad III,https://www.allrecipes.com/recipe/18085/hot-german-potato-salad-iii/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2209523.jpg,SC086
R02734,Red Skinned Potato Salad,https://www.allrecipes.com/recipe/25155/red-skinned-potato-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F96575.jpg,SC086
R02735,World's Best Potato Salad,https://www.allrecipes.com/recipe/86662/worlds-best-potato-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F885299.jpg,SC086
R02736,Southern Dill Potato Salad,https://www.allrecipes.com/recipe/200165/southern-dill-potato-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2318348.jpg,SC086
R02737,Grilled German Potato Salad,https://www.allrecipes.com/recipe/267828/grilled-german-potato-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5692569.jpg,SC086
R02738,Mom's Mustard Style Potato Salad,https://www.allrecipes.com/recipe/16146/moms-mustard-style-potato-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2213175.jpg,SC086
R02739,Best Classic Potato Salad,https://www.allrecipes.com/recipe/283951/best-classic-potato-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2021%2F06%2F21%2F9150194-best-classic-potato-salad-photo-by-allrecipes-2000.jpg,SC086
R02740,My Tangy German Potato Salad,https://www.allrecipes.com/recipe/240032/my-tangy-german-potato-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1616429.jpg,SC086
R02741,Warm Dijon Potato Salad,https://www.allrecipes.com/recipe/228116/warm-dijon-potato-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F935331.jpg,SC086
R02742,Tangy Potato Salad,https://www.allrecipes.com/recipe/231056/tangy-potato-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3380981.jpg,SC086
R02743,Grilled Potato Salad,https://www.allrecipes.com/recipe/244205/grilled-potato-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2328466.jpg,SC086
R02744,Easy Potato Salad with Dill,https://www.allrecipes.com/recipe/218716/easy-potato-salad-with-dill/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F876547.jpg,SC086
R02745,Potato Salad - German Kartoffel,https://www.allrecipes.com/recipe/234095/potato-salad-german-kartoffel/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1049709.jpg,SC086
R02746,Yucatan Potato Salad,https://www.allrecipes.com/recipe/92536/yucatan-potato-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1630017.jpg,SC086
R02747,All-American Loaded Baked Potato Salad,https://www.allrecipes.com/recipe/254568/all-american-loaded-baked-potato-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3774804.jpg,SC086
R02748,Bacon and Eggs Potato Salad,https://www.allrecipes.com/recipe/232827/bacon-and-eggs-potato-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1014823.jpg,SC086
R02749,Real German Potato Salad (No Mayo),https://www.allrecipes.com/recipe/238273/real-german-potato-salad-no-mayo/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1216476.jpg,SC086
R02750,Amish Potato Salad,https://www.allrecipes.com/recipe/73875/amish-potato-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5202163.jpg,SC086
R02751,Texas Ranch Potato Salad,https://www.allrecipes.com/recipe/57148/texas-ranch-potato-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8979380.jpg,SC086
R02752,Mom's Dill Potato Salad,https://www.allrecipes.com/recipe/143258/moms-dill-potato-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8216275.jpg,SC086
R02753,Potato Salad for 40,https://www.allrecipes.com/recipe/222868/potato-salad-for-40/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2818516.jpg,SC086
R02754,Make-Ahead Spinach Salad in a Jar,https://www.allrecipes.com/recipe/266828/make-ahead-spinach-salad-in-a-jar/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5581848.jpg,SC087
R02755,Flat Iron Steak and Spinach Salad,https://www.allrecipes.com/recipe/161026/flat-iron-steak-and-spinach-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F125597.jpg,SC087
R02756,Asian-Inspired Spinach Salad,https://www.allrecipes.com/recipe/24597/asian-inspired-spinach-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2298666.jpg,SC087
R02757,"Spinach Salad with Chicken, Avocado, and Goat Cheese",https://www.allrecipes.com/recipe/240327/spinach-salad-with-chicken-avocado-and-goat-cheese/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1825810.jpg,SC087
R02758,Colorful Kale and Spinach Salad and Homemade Dressing,https://www.allrecipes.com/recipe/233744/colorful-kale-and-spinach-salad-and-homemade-dressing/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1051526.jpg,SC087
R02759,"Spinach, Bacon, and Mushroom Salad",https://www.allrecipes.com/recipe/221254/spinach-bacon-and-mushroom-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5548188.jpg,SC087
R02760,Beautiful Salad,https://www.allrecipes.com/recipe/73686/beautiful-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F330492.jpg,SC087
R02761,Strawberry Spinach Salad,https://www.allrecipes.com/recipe/14276/strawberry-spinach-salad-i/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4539063.jpg,SC087
R02762,Spinach and Orzo Salad,https://www.allrecipes.com/recipe/26301/spinach-and-orzo-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F681644.jpg,SC087
R02763,Sugar Toasted Almond Spinach Salad,https://www.allrecipes.com/recipe/146992/sugar-toasted-almond-spinach-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F491384.jpg,SC087
R02764,Spinach Salad with Peaches and Pecans,https://www.allrecipes.com/recipe/20517/spinach-salad-with-peaches-and-pecans/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F263501.jpg,SC087
R02765,Super Easy Spinach and Red Pepper Salad,https://www.allrecipes.com/recipe/30067/super-easy-spinach-and-red-pepper-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F620716.jpg,SC087
R02766,Wilted Spinach Salad,https://www.allrecipes.com/recipe/25165/wilted-spinach-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F478482.jpg,SC087
R02767,My Favorite Beet Salad,https://www.allrecipes.com/recipe/218179/my-favorite-beet-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F672001.jpg,SC087
R02768,Strawberry Romaine Salad I,https://www.allrecipes.com/recipe/14291/strawberry-romaine-salad-i/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9122236.jpg,SC087
R02769,Spring Strawberry Spinach Salad,https://www.allrecipes.com/recipe/16717/spring-strawberry-spinach-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F687946.jpg,SC087
R02770,Summer Strawberry Salad,https://www.allrecipes.com/recipe/254504/summer-strawberry-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3750082.jpg,SC087
R02771,"Strawberry, Kiwi, and Spinach Salad",https://www.allrecipes.com/recipe/14170/strawberry-kiwi-and-spinach-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F804091.jpg,SC087
R02772,Missy's Candied Walnut Gorgonzola Salad,https://www.allrecipes.com/recipe/87848/missys-candied-walnut-gorgonzola-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F507461.jpg,SC087
R02773,Harvest Salad,https://www.allrecipes.com/recipe/23783/harvest-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1656669.jpg,SC087
R02774,Simple Cranberry Spinach Salad,https://www.allrecipes.com/recipe/130764/simple-cranberry-spinach-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F340583.jpg,SC087
R02775,Watermelon and Feta Salad with Arugula and Spinach,https://www.allrecipes.com/recipe/218557/watermelon-and-feta-salad-with-arugula-and-spinach/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F826523.jpg,SC087
R02776,Easy and Awesome Spinach Salad,https://www.allrecipes.com/recipe/219743/easy-and-awesome-spinach-salad/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F795431.jpg,SC087
R02777,Spinach Salad with Poppy Seed Dressing,https://www.allrecipes.com/recipe/165262/spinach-salad-with-poppy-seed-dressing/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F407902.jpg,SC087
R02778,Spinach and Strawberry Salad with Feta Cheese,https://www.allrecipes.com/recipe/237126/spinach-and-strawberry-salad-with-feta-cheese/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1123194.jpg,SC087
R02779,Spinach Salad with Hot Bacon Dressing,https://www.allrecipes.com/recipe/221965/spinach-salad-with-hot-bacon-dressing/,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3062375.jpg,SC087
